Company,Series  ,Date  ,Prev Close  ,Open,High,Low,Last Price  ,Close,Average Price ,Volume,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
RELIANCE,EQ,01-01-2024,2584.95,2580.55,2606.85,2573.15,2588.45,2590.25,2588.14,2015270,5215808110,115559,"8,77,801",43.56
RELIANCE,EQ,02-01-2024,2590.25,2585,2615,2573,2609,2611.7,2596.75,3724400,9671331568,175872,"20,59,678",55.30
RELIANCE,EQ,03-01-2024,2611.7,2610,2634,2577.2,2580.75,2583.3,2606.46,4518768,11778006447,198303,"27,06,158",59.89
RELIANCE,EQ,04-01-2024,2583.3,2588,2609.85,2579.1,2600,2596.65,2597.37,4806389,12483971503,267185,"30,03,090",62.48
RELIANCE,EQ,05-01-2024,2596.65,2602.9,2619.85,2598,2609,2607.7,2606.82,4043203,10539886698,211413,"22,80,572",56.41
RELIANCE,EQ,08-01-2024,2607.7,2610,2631.95,2568.95,2586,2587.35,2600.55,3867326,10057168474,171169,"22,08,577",57.11
RELIANCE,EQ,09-01-2024,2587.35,2600,2606.8,2577.2,2580.5,2580.5,2592.44,2701537,7003571442,130706,"16,58,627",61.40
RELIANCE,EQ,10-01-2024,2580.5,2577,2659,2575.05,2655,2650.1,2616.79,5551370,14526742702,179441,"33,39,874",60.16
RELIANCE,EQ,11-01-2024,2650.1,2659,2725,2657,2716,2719.8,2695.73,11862926,31979289600,581952,"79,93,082",67.38
RELIANCE,EQ,12-01-2024,2719.8,2719.8,2746.65,2691.5,2740.5,2741.45,2729.49,7506082,20487745085,434055,"45,97,780",61.25
RELIANCE,EQ,15-01-2024,2741.45,2750,2792.9,2732,2786,2788.25,2768.73,4305297,11920219926,237252,"25,44,119",59.09
RELIANCE,EQ,16-01-2024,2788.25,2779.95,2792.6,2741,2746.8,2749.25,2770.68,4534512,12563673259,235619,"27,48,547",60.61
RELIANCE,EQ,17-01-2024,2749.25,2719,2772.55,2710.05,2723.5,2723.15,2738.75,6098691,16702784158,312203,"38,90,087",63.79
RELIANCE,EQ,18-01-2024,2723.15,2702.8,2742,2702.5,2734.75,2735.9,2724.93,5139719,14005371080,253448,"30,23,891",58.83
RELIANCE,EQ,19-01-2024,2735.9,2752,2752,2718,2736.45,2734.9,2732.29,5211352,14238941783,275902,"29,77,206",57.13
RELIANCE,EQ,20-01-2024,2734.9,2730,2766.95,2700,2716,2713.3,2734.2,3641697,9957110929,128579,"13,48,080",37.02
RELIANCE,EQ,23-01-2024,2713.3,2743.5,2743.5,2645.1,2656.75,2657.15,2674.9,10027710,26823081585,337484,"75,88,796",75.68
RELIANCE,EQ,24-01-2024,2657.15,2670.45,2699,2647.85,2694.9,2687.75,2664.32,10959564,29199812068,253093,"84,88,857",77.46
RELIANCE,EQ,25-01-2024,2687.75,2685.9,2728.3,2670.4,2711,2706.15,2697.07,5904436,15924681036,199408,"33,49,043",56.72
RELIANCE,EQ,29-01-2024,2706.15,2729,2905,2720.35,2890.1,2896.1,2842.26,11946719,33955652629,464414,"55,23,879",46.24
RELIANCE,EQ,30-01-2024,2896.1,2919.9,2919.95,2808.85,2818.25,2815.25,2854.34,7046989,20114536191,314728,"36,88,941",52.35
RELIANCE,EQ,31-01-2024,2815.25,2808,2868.5,2805,2850,2853.25,2847.99,7565113,21545402809,343623,"46,39,003",61.32
RELIANCE,EQ,01-02-2024,2853.25,2870,2886.7,2836.1,2851.5,2853.3,2857.88,6674681,19075409130,259110,"34,09,296",51.08
RELIANCE,EQ,02-02-2024,2853.3,2866.35,2949.8,2866.35,2913,2915.4,2913.44,9826294,28628319859,420949,"45,52,813",46.33
RELIANCE,EQ,05-02-2024,2915.4,2921.5,2941,2863.05,2879.45,2878.05,2907.3,4407216,12813104310,197343,"22,69,459",51.49
RELIANCE,EQ,06-02-2024,2878.05,2883.7,2883.7,2839.65,2854.75,2855.6,2859.49,4523992,12936328248,240512,"27,53,486",60.86
RELIANCE,EQ,07-02-2024,2855.6,2871.85,2899,2858.5,2885,2884.3,2876.04,4648284,13368650631,228951,"25,82,820",55.57
RELIANCE,EQ,08-02-2024,2884.3,2900,2918.95,2855.05,2916,2900.25,2882.9,7347317,21181603385,320055,"33,35,852",45.40
RELIANCE,EQ,09-02-2024,2900.25,2908,2943.95,2901.9,2917.3,2921.5,2924.38,6278399,18360429343,248252,"31,87,415",50.77
RELIANCE,EQ,12-02-2024,2921.5,2921.5,2922,2884.7,2904,2904.7,2900.64,3337215,9680050428,170350,"18,94,566",56.77
RELIANCE,EQ,13-02-2024,2904.7,2911,2958,2908,2926.2,2930.2,2934.72,3857797,11321554003,178755,"18,92,852",49.07
RELIANCE,EQ,14-02-2024,2930.2,2915,2967.3,2915,2963.6,2962.75,2943.59,3558944,10476084978,200869,"19,53,682",54.89
RELIANCE,EQ,15-02-2024,2962.75,2966.7,2969.45,2933.05,2944.5,2941.2,2946.03,5003391,14740128066,236768,"22,41,593",44.80
RELIANCE,EQ,16-02-2024,2941.2,2952.95,2954,2917.1,2925,2921.15,2932.13,4883749,14319775078,170212,"30,86,745",63.20
RELIANCE,EQ,19-02-2024,2921.15,2924.1,2959,2907.05,2940,2948,2934.52,3364914,9874395305,143935,"18,75,370",55.73
RELIANCE,EQ,20-02-2024,2948,2950.05,2951,2923.6,2941.45,2942.05,2937.06,3558748,10452264181,172812,"22,72,438",63.85
RELIANCE,EQ,21-02-2024,2942.05,2948,2977.05,2915.1,2932.05,2935.4,2949.3,6360146,18757966312,289896,"42,35,202",66.59
RELIANCE,EQ,22-02-2024,2935.4,2936.3,2969.9,2916,2962.2,2963.5,2944.65,9246864,27228762576,273105,"49,81,085",53.87
RELIANCE,EQ,23-02-2024,2963.5,2979,2995.1,2966.7,2986.55,2987.25,2982.96,7219292,21534840027,255210,"42,63,991",59.06
RELIANCE,EQ,26-02-2024,2987.25,2987.1,2989.05,2965,2975.1,2974.65,2974.31,3756553,11173163736,141799,"27,28,420",72.63
RELIANCE,EQ,27-02-2024,2974.65,2966.05,2999.9,2956.1,2971,2971.3,2974.38,5413022,16100408444,197414,"38,45,450",71.04
RELIANCE,EQ,28-02-2024,2971.3,2966,2982.55,2900.35,2915,2911.25,2931.01,4323975,12673607275,216192,"24,49,550",56.65
RELIANCE,EQ,29-02-2024,2911.25,2930,2957.95,2909.05,2930.75,2921.6,2927.13,11814488,34582493287,298691,"78,42,843",66.38
RELIANCE,EQ,01-03-2024,2921.6,2927,3000,2925,2977,2984.25,2966.96,6066463,17998957521,272154,"32,34,333",53.31
RELIANCE,EQ,02-03-2024,2984.25,2984,3000.9,2976,2980.95,2982.15,2989.65,358150,1070743615,18856,"1,59,244",44.46
RELIANCE,EQ,04-03-2024,2982.15,2980.95,3024.9,2974.45,3010,3014.8,3003.93,5012210,15056320911,240680,"28,91,870",57.70
RELIANCE,EQ,05-03-2024,3014.8,3011.55,3014.8,2972.1,2996,3000.4,2992.5,3553834,10634836948,213477,"22,15,644",62.35
RELIANCE,EQ,06-03-2024,3000.4,2986.9,3018,2957,3002.85,3006,2991.36,3902838,11674786491,205634,"19,85,212",50.87
RELIANCE,EQ,07-03-2024,3006,3005.95,3006.2,2951.1,2957,2957.85,2973.36,4157863,12362839422,195070,"22,19,130",53.37
RELIANCE,EQ,11-03-2024,2957.85,2978,2978,2927,2928,2933.2,2950.2,5638565,16634894693,255615,"39,99,900",70.94
RELIANCE,EQ,12-03-2024,2933.2,2933.2,2976,2930.05,2953.5,2950.85,2956.49,4716339,13943814809,178946,"28,76,783",61.00
RELIANCE,EQ,13-03-2024,2950.85,2959.55,2966.2,2855.55,2873.2,2864.35,2889.98,6761067,19539320817,255973,"44,93,232",66.46
RELIANCE,EQ,14-03-2024,2864.35,2879.4,2897.05,2851,2870,2862.95,2871.07,9285551,26659495810,343017,"51,05,534",54.98
RELIANCE,EQ,15-03-2024,2862.95,2851.9,2866.45,2825.8,2838,2836.45,2839.66,9611909,27294538071,249827,"64,60,151",67.21
RELIANCE,EQ,18-03-2024,2836.45,2840,2883.45,2833.05,2874,2878.95,2858.1,4584696,13103538361,228224,"28,79,547",62.81
RELIANCE,EQ,19-03-2024,2878.95,2857.5,2875.2,2834.5,2849.15,2850.5,2848.79,4137882,11787973196,196658,"27,11,695",65.53
RELIANCE,EQ,20-03-2024,2850.5,2855.9,2890,2848.05,2886.25,2887.5,2874.53,4244403,12200651008,208132,"27,34,110",64.42
RELIANCE,EQ,21-03-2024,2887.5,2905.05,2915.8,2889.35,2900.05,2901.95,2903.52,6503468,18882974161,244846,"30,99,861",47.66
RELIANCE,EQ,22-03-2024,2901.95,2899.95,2920,2894.7,2906.55,2910.05,2909.59,9763804,28408677998,286746,"59,30,597",60.74
RELIANCE,EQ,26-03-2024,2910.05,2890,2904.8,2878,2886.7,2883.15,2887.28,5707953,16480430505,174805,"38,26,158",67.03
RELIANCE,EQ,27-03-2024,2883.15,2896,3000,2894,2983.75,2985.7,2972.19,8163322,24262983466,299800,"43,60,696",53.42
RELIANCE,EQ,28-03-2024,2985.7,2985.75,3011.9,2957.3,2970.3,2971.7,2988.81,10927182,32659243942,289271,"53,03,114",48.53
RELIANCE,EQ,01-04-2024,2971.7,2984.95,2987.95,2965,2974.8,2969.55,2973.78,2506940,7455079986,128873,"16,19,370",64.60
RELIANCE,EQ,02-04-2024,2969.55,2968,2988,2950,2977,2973.9,2964.64,4455083,13207726108,144866,"28,67,632",64.37
RELIANCE,EQ,03-04-2024,2973.9,2964.15,2968.9,2937.8,2944.95,2943.2,2950.91,3504146,10340431852,152022,"21,51,384",61.40
RELIANCE,EQ,04-04-2024,2943.2,2959.5,2959.5,2900,2931,2925.85,2924.41,7245136,21187769930,305593,"21,79,244",30.08
RELIANCE,EQ,05-04-2024,2925.85,2921.75,2941.6,2912,2925.95,2920.2,2924.97,3721149,10884250028,138742,"18,92,949",50.87
RELIANCE,EQ,08-04-2024,2920.2,2925.95,2981.95,2922,2970,2971.95,2967.76,4178559,12400963622,144054,"22,78,607",54.53
RELIANCE,EQ,09-04-2024,2971.95,2978,2979.6,2925,2931.9,2927.3,2942.09,3535707,10402378582,166238,"23,46,545",66.37
RELIANCE,EQ,10-04-2024,2927.3,2932.7,2974,2932.7,2955,2959.15,2956.51,4569165,13508781489,247782,"26,35,664",57.68
RELIANCE,EQ,12-04-2024,2959.15,2951.75,2972.95,2926.15,2937.15,2934.3,2950.89,7775506,22944647361,318190,"38,29,205",49.25
RELIANCE,EQ,15-04-2024,2934.3,2922,2964.25,2892.65,2931,2929.65,2937.49,6451031,18949808687,278625,"37,81,784",58.62
RELIANCE,EQ,16-04-2024,2929.65,2906.7,2942.35,2901.85,2936.5,2931.5,2922.76,4683092,13687564159,202013,"29,26,710",62.50
RELIANCE,EQ,18-04-2024,2931.5,2927,2972,2918.7,2925,2928.65,2940.33,9502846,27941531144,292105,"49,22,394",51.80
RELIANCE,EQ,19-04-2024,2928.65,2913.55,2948,2886.05,2943.05,2940.25,2922.72,7870889,23004385019,257506,"39,77,520",50.53
RELIANCE,EQ,22-04-2024,2940.25,2944.9,2965.65,2935.6,2962.9,2959.7,2950.88,5175181,15271348794,163758,"31,78,709",61.42
RELIANCE,EQ,23-04-2024,2959.7,2958,2987,2911.1,2919.5,2918.65,2944.51,7302777,21503128837,339439,"37,61,791",51.51
RELIANCE,EQ,24-04-2024,2918.65,2927,2937.1,2899,2901.45,2900.35,2917.88,5231388,15264581699,186848,"34,66,158",66.26
RELIANCE,EQ,25-04-2024,2900.35,2885,2935.95,2883,2917.7,2919.95,2914.62,7971963,23235272655,236911,"36,42,640",45.69
RELIANCE,EQ,26-04-2024,2919.95,2927.9,2930,2900,2908.5,2905.1,2911.85,4706924,13705873643,208164,"22,04,091",46.83
RELIANCE,EQ,29-04-2024,2905.1,2900,2935.8,2900,2927.5,2930.05,2926.58,3623987,10605875231,158806,"21,66,495",59.78
RELIANCE,EQ,30-04-2024,2930.05,2936,2966.15,2925.75,2932,2934,2947.6,5737131,16910777825,210901,"39,80,936",69.39
RELIANCE,EQ,02-05-2024,2934,2944,2954.65,2928.25,2938.1,2933.1,2941.23,7256323,21342518419,306721,"32,87,714",45.31
RELIANCE,EQ,03-05-2024,2933.1,2942,2949.9,2832.3,2871,2868,2876.27,8613479,24774710140,358280,"40,48,315",47.00
RELIANCE,EQ,06-05-2024,2868,2871,2880,2836,2843.4,2839.05,2851.8,3697104,10543411394,168077,"24,53,033",66.35
RELIANCE,EQ,07-05-2024,2839.05,2831.95,2841.5,2784,2808,2802.95,2804.43,7258736,20356596310,308242,"53,07,006",73.11
RELIANCE,EQ,08-05-2024,2802.95,2795,2865.9,2795,2834.25,2837.1,2834.7,4719501,13378380315,191054,"23,97,954",50.81
RELIANCE,EQ,09-05-2024,2837.1,2826,2847.5,2780,2785,2788.25,2800.69,5504806,15417256017,280459,"28,11,418",51.07
RELIANCE,EQ,10-05-2024,2788.25,2793.5,2820,2776.15,2808,2814.85,2800.8,5252548,14711341391,238752,"25,92,880",49.36
RELIANCE,EQ,13-05-2024,2814.85,2799.8,2813.95,2768,2805,2805.4,2795.26,4228310,11819208708,200542,"27,54,958",65.16
RELIANCE,EQ,14-05-2024,2805.4,2801.95,2854.15,2800.05,2839,2840.15,2834.55,3594150,10187793904,248782,"21,58,301",60.05
RELIANCE,EQ,15-05-2024,2840.15,2841,2859.95,2826.05,2831.7,2832.55,2841.94,2523267,7170975946,147326,"13,09,376",51.89
RELIANCE,EQ,16-05-2024,2832.55,2837.1,2855,2796.05,2851,2850.7,2830.3,7355887,20819370914,359411,"33,56,155",45.63
RELIANCE,EQ,17-05-2024,2850.7,2846.1,2874.4,2826.5,2870.1,2871.4,2859.68,5458238,15608799278,200677,"28,81,542",52.79
RELIANCE,EQ,18-05-2024,2871.4,2875,2879,2865.4,2869.5,2869.65,2871.38,213020,611660842,9456,"90,530",42.50
RELIANCE,EQ,21-05-2024,2869.65,2851.2,2883.65,2851.2,2867.95,2872.25,2867.19,5588064,16022037766,303596,"39,14,279",70.05
RELIANCE,EQ,22-05-2024,2872.25,2872.55,2937.55,2872.55,2921,2921.3,2918.56,5140802,15003755080,241909,"24,63,482",47.92
RELIANCE,EQ,23-05-2024,2921.3,2917.1,2984.45,2910,2969,2972.1,2956.98,7304130,21598131627,254418,"38,47,085",52.67
RELIANCE,EQ,24-05-2024,2972.1,2967.25,2977,2952.2,2959,2960.5,2962.79,3547388,10510170789,142807,"19,90,641",56.12
RELIANCE,EQ,27-05-2024,2960.5,2960.45,2969.8,2923.1,2934.9,2932.5,2944.31,3314505,9758927331,142936,"20,38,448",61.50
RELIANCE,EQ,28-05-2024,2932.5,2936,2957,2905.5,2911,2912.4,2930.7,3910081,11459272720,177899,"25,73,753",65.82
RELIANCE,EQ,29-05-2024,2912.4,2893,2916,2876.9,2881.05,2881.55,2892.28,3691778,10677649559,166778,"23,16,089",62.74
RELIANCE,EQ,30-05-2024,2881.55,2871,2880.8,2840.2,2859.1,2849.7,2853.56,6603429,18843310310,248791,"44,20,496",66.94
RELIANCE,EQ,31-05-2024,2849.7,2862.6,2884.5,2844.5,2859,2860.8,2859.97,15534916,44429352174,291018,"91,87,285",59.14
RELIANCE,EQ,03-06-2024,2860.8,2966,3029,2918,3027.75,3020.65,2978.07,10763971,32055904968,527552,"61,99,702",57.60
RELIANCE,EQ,04-06-2024,3020.65,2996.1,2996.1,2718.6,2816.45,2794.55,2840.81,18354549,52141856367,687198,"99,82,307",54.39
RELIANCE,EQ,05-06-2024,2794.55,2844,2862.3,2768.2,2838.85,2841.5,2821.32,8732445,24637003698,474290,"51,03,076",58.44
RELIANCE,EQ,06-06-2024,2841.5,2870,2887.4,2842.7,2872,2863.2,2860.47,8927861,25537885916,361277,"33,82,329",37.89
RELIANCE,EQ,07-06-2024,2863.2,2857,2944,2853,2931.1,2939.9,2917.34,9279348,27071000142,344744,"45,62,543",49.17
RELIANCE,EQ,10-06-2024,2939.9,2939.9,2986.7,2936.15,2944.05,2942.8,2961.63,4625880,13700144471,213285,"23,34,693",50.47
RELIANCE,EQ,11-06-2024,2942.8,2938,2947.35,2909.35,2915.05,2913.35,2927.47,5887451,17235309310,210257,"40,01,727",67.97
RELIANCE,EQ,12-06-2024,2913.35,2915,2952,2910.35,2924.5,2926.65,2933.93,5040871,14789562953,194907,"26,48,229",52.54
RELIANCE,EQ,13-06-2024,2926.65,2944,2944.5,2920.2,2927.6,2930.5,2932.52,4590580,13461977300,150823,"23,87,206",52.00
RELIANCE,EQ,14-06-2024,2930.5,2940,2959.35,2914.45,2951.45,2955.1,2944.28,4078999,12009735004,150934,"22,50,406",55.17
RELIANCE,EQ,18-06-2024,2955.1,2974.7,2974.8,2942.7,2959.9,2962.05,2956.95,3598383,10640238520,228749,"21,37,177",59.39
RELIANCE,EQ,19-06-2024,2962.05,2975,2975,2912,2917,2917.3,2935.27,4362937,12806397074,181800,"23,95,420",54.90
RELIANCE,EQ,20-06-2024,2917.3,2918,2965.7,2900.2,2949,2947.4,2945.61,8056888,23732484115,219372,"35,70,538",44.32
RELIANCE,EQ,21-06-2024,2947.4,2947.25,2949.4,2881.15,2912,2908.4,2909.13,15585180,45339357875,338377,"82,87,080",53.17
RELIANCE,EQ,24-06-2024,2908.4,2891.05,2899,2875,2885,2882.95,2885.46,4439193,12809105424,204050,"28,55,921",64.33
RELIANCE,EQ,25-06-2024,2882.95,2886,2911.85,2882,2905.05,2908.3,2897.19,3522693,10205907632,143772,"21,90,920",62.19
RELIANCE,EQ,26-06-2024,2908.3,2892.1,3037.95,2890.25,3021.1,3028.05,2984.44,11007441,32850999299,355204,"57,33,584",52.09
RELIANCE,EQ,27-06-2024,3028.05,3027.5,3075,3012,3057.1,3061.1,3056.99,14191515,43383260604,437882,"65,00,132",45.80
RELIANCE,EQ,28-06-2024,3061.1,3062.05,3162,3062.05,3128.25,3130.8,3120.51,14478668,45180850345,484009,"65,89,495",45.51
RELIANCE,EQ,01-07-2024,3130.8,3125.05,3158.8,3111.35,3123,3120.3,3126.53,3862153,12075137299,186641,"20,85,115",53.99
RELIANCE,EQ,02-07-2024,3120.3,3139,3147,3114,3126.2,3130.35,3129.71,3874623,12126429929,179115,"19,79,657",51.09
RELIANCE,EQ,03-07-2024,3130.35,3132.65,3150,3085.55,3109,3104.85,3104.97,4524810,14049406823,185754,"24,29,008",53.68
RELIANCE,EQ,04-07-2024,3104.85,3114,3135,3101.6,3106,3108.05,3116.99,3418588,10655715706,173336,"14,53,692",42.52
RELIANCE,EQ,05-07-2024,3108.05,3107.65,3197,3096,3189.9,3177.25,3149.82,6134855,19323716028,261494,"23,32,341",38.02
RELIANCE,EQ,08-07-2024,3177.25,3178,3217.6,3165.05,3201.5,3201.8,3195.83,4750403,15181479273,240527,"29,27,071",61.62
RELIANCE,EQ,09-07-2024,3201.8,3195.2,3201,3161,3176.3,3180.55,3178.56,3480001,11061403125,159638,"22,08,053",63.45
RELIANCE,EQ,10-07-2024,3180.55,3190,3195,3126.3,3164,3168.45,3154.77,3567289,11253968347,182113,"17,41,440",48.82
RELIANCE,EQ,11-07-2024,3168.45,3175,3208.5,3141,3170,3161.3,3169.61,5970473,18924071475,246252,"25,20,003",42.21
RELIANCE,EQ,12-07-2024,3161.3,3169,3210.3,3149,3195,3193.45,3186.07,6462392,20589634191,246838,"28,05,611",43.41
RELIANCE,EQ,15-07-2024,3193.45,3208.9,3211.7,3171,3193.6,3194.45,3191.4,2664844,8504591755,187867,"13,99,220",52.51
RELIANCE,EQ,16-07-2024,3194.45,3187,3200,3138.25,3148.3,3152.5,3166.04,4693419,14859548266,230262,"30,80,601",65.64
RELIANCE,EQ,18-07-2024,3152.5,3152,3187.8,3115.65,3170.6,3173.35,3155.52,6149187,19403909511,212178,"29,35,862",47.74
